"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSBTAG00000002673",23.6370157249487,1.40533962140448,0.88199723134644,1.59336058148291,0.11107932331303,0.177710027388535,"FIGNL2"
"ENSBTAG00000002676",4428.90980485952,-1.23320633284064,0.132827783634757,-9.28424986922656,1.62850214042798e-20,5.48305814001165e-19,"SAE1"
"ENSBTAG00000002678",234.349544479271,-0.743077933834928,0.181374215344655,-4.09693259002057,4.18660750745454e-05,0.000158615097659021,"MED18"
"ENSBTAG00000002682",507.764275222777,0.569828361340274,0.180188340962355,3.16240417275013,0.00156472224925641,0.00418199431371587,"MARK4"
"ENSBTAG00000002683",2012.57536683737,-1.12595291858735,0.194131769240375,-5.79994157057925,6.63380302105254e-09,4.64550177170324e-08,"PFKP"
"ENSBTAG00000002685",1297.01713026907,-0.897235130245232,0.150205109414157,-5.9733995317783,2.32359906422976e-09,1.75675220269251e-08,"PITRM1"
"ENSBTAG00000002687",306.301561535984,0.699983702435204,0.218167649800369,3.20846698892211,0.00133444627360117,0.00362338035494375,"TSHZ3"
"ENSBTAG00000002688",2098.44662283383,-0.0323762493225372,0.273548568096519,-0.118356493502512,0.905785196567217,0.932217467546273,"ATP1B1"
"ENSBTAG00000002689",639.74705570864,0.182226866784288,0.17926433606817,1.01652604629061,0.309378950750539,0.413619084304988,"NME7"
"ENSBTAG00000002690",1171.44114384569,-0.00120874505393064,0.123117776311312,-0.00981779471775256,0.992166659015214,0.995240822811321,"BLZF1"
"ENSBTAG00000002691",112.470841520344,0.00789240499786362,0.383329447953648,0.02058909128948,0.983573442512888,0.988269798278507,"ELMOD1"
"ENSBTAG00000002693",1149.88480350023,0.384008948969217,0.112192396234789,3.42277161248601,0.000619861348283234,0.00181550921238709,"KANSL2"
"ENSBTAG00000002697",4152.16650012897,-0.416269842456796,0.197561737426534,-2.10703675660674,0.0351143935807917,0.0664201248466032,"KCTD10"
"ENSBTAG00000002698",1201.60031427009,0.455656672262843,0.132281069672777,3.44460982504902,0.000571884255890239,0.00169219840985942,"UBE3B"
"ENSBTAG00000002703",2979.7022988057,-0.299778458858053,0.123402469499745,-2.42927439032064,0.0151290775628451,0.0316624785858582,"ATP6V1A"
"ENSBTAG00000002704",321.090103410779,0.757034134891789,0.259574416771906,2.91644355520989,0.00354046777886348,0.00868842491271727,"POMT2"
"ENSBTAG00000002706",152.709046309883,1.79758520799553,0.274856664363978,6.54008230855587,6.14849853363866e-11,5.99930003753646e-10,"GSTZ1"
"ENSBTAG00000002707",1476.86972557433,-1.34350114499356,0.128122831252778,-10.4860400902546,1.00137726759215e-25,5.56977505754116e-24,"IPO4"
"ENSBTAG00000002708",501.826549387577,-0.773899317822819,0.138668262129048,-5.58094048299682,2.39221499340138e-08,1.55691270653019e-07,"MRPL42"
"ENSBTAG00000002709",1265.9298669183,0.395889445006166,0.125443280138006,3.15592389301866,0.00159990600966452,0.00426032113574834,"TM9SF1"
"ENSBTAG00000002712",103.176313064376,0.413296054075489,0.265672255178326,1.55566133090591,0.119788646356647,0.18943530171581,"ENSBTAG00000002712"
"ENSBTAG00000002714",1719.13767263704,-0.20796653199574,0.148753041514747,-1.39806574627331,0.162093324884174,0.243091854137972,"GNAI1"
"ENSBTAG00000002715",608.581074893299,-0.434525290205523,0.146709955033733,-2.96179826451186,0.00305848103310776,0.0076347136267336,"GMPR2"
"ENSBTAG00000002716",1076.70632090291,-0.788370189646883,0.160755515269999,-4.90415640373374,9.38297065262703e-07,4.75398826083743e-06,"NOL10"
"ENSBTAG00000002718",582.417480602826,0.147044536892857,0.2281710386605,0.644448733529443,0.51928449157835,0.623003229824045,"TINF2"
"ENSBTAG00000002719",311.545528104384,-3.83081115274707,0.35662708321943,-10.7417841577388,6.47802158651779e-27,4.06922888315292e-25,"ORC1"
"ENSBTAG00000002720",1386.31507894652,-1.37919779471038,0.110466886038746,-12.48516948533,8.99515875544711e-36,1.41966093057844e-33,"PRPF38A"
"ENSBTAG00000002721",1483.85376036307,1.0876440103292,0.240786877315846,4.51704022434126,6.27099965482281e-06,2.75976443505726e-05,"TUT4"
"ENSBTAG00000002725",731.495681824914,-0.0131115963820006,0.318492946000637,-0.0411676193983097,0.967162267755339,0.976208393371085,"RNGTT"
"ENSBTAG00000002726",2793.92960186032,-0.853026559539851,0.119737699850306,-7.1241268256054,1.04742564941518e-12,1.32512988472105e-11,"CDC27"
